sentimen,Tweet
1,Sahabat2.. yuk menonton Mata Najwa di Metro TV bersama Ketua Umum DPP PKB
1,Suarakan terus kebenaran Mata Najwa
1,"Selamat @NajwaShihab dan keluarga besar @Metro_TV Prestasi yang luar biasa, Dialog keren, rugi kalau terlewatkan menonton mata najwa"
1,@TV_MATANAJWA Semoga acara Mata Najwa Metro TV jadi acara favorit dan semakin jaya berkualitas di masa mendatang
1,Pasti menang cuma mata najwa yang paling oke RT @Metro_TV: Dukung Mata Najwa menjadi Program TV terbaik hypertext transfer protocol://lini masa.gede/nnoc2f
1,"Mata Najwa MetroTV, Inspiratif"
1,KENAPA HARI INI TERASA TENTRAM DAN BAHAGIA NONTON MATA NAJWA @Metro_TV
1,Mata Najwa paling keren acaranya matanya setajam silet
1,Mata Najwa malam ini kayaknya bakal seru banget
1,Mata Najwa memang paling keren Mantap
1,"Keren! Tampil di Kandang Lawan, Pak Anies Baswedan Tampak Gemilang di Mata Najwa Metro TV"
1,memang cukup romantis dan memuaskan pemirsa karena adanya mata najwa semakin sukses
1,Menarik sekali mengikuti diskusi Ahok - Anis di Mata Najwa hypertext transfer protocol://facebook.me/5KYy9nAdC
1,ahok merasa pintar dan merasa hebat di debat acara mata najwa metro televisi.
1,Mata Najwa dan Metro Tv berpihak pada pasangan calon 3 Untung Ahok cerdas. Semangat pak! Allah bersamamu
1,"Sudah terbukti di mata Najwa, kalau Ahok lebih hebat dari Anis Insaallah Ahok Jarot menang.."
1,"sip, keren. debat ala mata najwa lebih keren daripada ala komisi pemilihan umum daerah yang sudah diatur untuk lebih jaim"
1,semoga bapak jokowi melihat acara mata najwa supaya masalah masalah yang dipelosok dapat diatasi
1,keren deh. Mata Najwa juga.
1,metro televisi keren inspiratif dengan mata najwa nya kick andy
1,metro televisi memang televisi paling keren ya edukatif dan menginspirasi seperti mata najwa dan kick andy
1,Pemimpin itu harus Cerdas santun Tegas jujur bersih saya pilih AniesSandiPemersatu #MataNajwaMetroTv
1,"Liat pemimpin pemimpin yang islami, cerdas, teladan #matanajwametrotv"
1,ramai banget malam ini #MataNajwaMetroTV selalu menunggu topik lain yang seru dan menambah wawasan.
1,Kado indah malam ini. @najwashihab  matanajwametrotv hypertext transfer protocol over secure socket layer://instagram.com/p/3OoWqCwgYj/
1,"Tjokro dan rumahnya menjadi teladan, tentang senioritas yang menghidupkan dan bukan mengkerdilkan. #MataNajwaMetroTv"
1,"Semangat bapak bambang woidjojayanto,, @matanajwaMetroTv,, #saveKPK"
1,belajar dari gus dur matanajwametrotv
1,"mata najwa, ibu susi bapak dahlan dan bapak faisal basri inspiratif #matanajwametrotv"
1,metro televisi keren malam ini yang lagi malam mingguan rugi kalau tidak menonton mata najwa @matanajwametrotv
1,Kemerdekaan adalah hak segala bangsa #TanyaJokowi #MataNajwaMetroTV
1,Seru nih mata najwa malam ini #MATANAJWAMETROTV
1,Salut buat Ahok. #matanajwametrotv #hutjekardah
1,Super Salut dengan Pak Ahok #matanajwametrotv
1,"Matanajwametrotv berwibawa tak banyak kata_berkuasa tetap sederhana, kagum"
1,Salut dan bangga sama pak BJ. Habibie untuk yang kesekian kalinya #MataNajwaMetroTV
1,"obrolan santai menarik abraham selamat, jika, jokowi, anis baswedan, ganjar #matanajwametrotv"
1,"Anis baswedan , jokowi , ganjar pranowo , JK , abraham samad inspirasi indonesia  Keren !!! #matanajwametrotv"
1,para pemimpin yang luar biasa #MataNajwaMetroTv
1,"Kerendahan, kesederhanaan pak jokowi ini patut di tiru #matanajwametrotv"
1,Seru nih Dahlan Iskan dan ketua DPR #matanajwametroTV
1,Desa Bebas Rokok yang sangat menginspirasi dan ternyata ada. Luar biasa #MataNajwaMetroTV
1,Selalu dan masih terinspirasi dengan cinta BJH dan HAB #matanajwaMetroTV hypertext transfer protocol://myloc.me/8DDtO
1,Selalu memberikan banyak inspirasi #matanajwaMetroTV
1,Narasumber yang luar biasa #matanajwaMetroTV
1,Cie yang lagi ada job di @MataNajwa
0,setelah menonton mata najwa soal radikalisme di @Metro_TV langsung keluar berita tersebut. Seram
0,"Mata Najwa acara sampah, yang cuma memperkeruh suasana. Gue sebagai pelajar mending pilih ILC. @MataNajwa @NajwaShihab @Metro_TV"
0,kata aneh lagi diacara mata najwa metrotv mengajarkan Islam kepada umat Islam dikatakan Islamisi lebih edan lagi tokoh Islam manggut2
0,ILC mendinginkan Mata Najwa memprovokasi Metro televisi memang televisi sampah tidak bosan2 memojokan islam ! Metro televisi perusak pancasila
0,"Laporkan metro televisi ke komisi penyiaran indonesia, metro itu stres mata najwa selalu kalah oleh ILC"
0,KECEWA MATA NAJWA MALAM INI TIDAK BERMUTU!! NARASI NAJWA BUKTI DIA GA NGERTI MASALAH KARENA KEBERPIHAKAN JADILAH KEBODOHAN
0,"@Metro_TV untuk acara Mata najwa, host nya @NajwaShihab JANGAN SUKA MENYELA PEMBICARAAN ORANG KALAU BELUM SELESAI. GAK SOPAN"
0,Jadi emosi & sakit hati menonton mata najwa @metro televisi. Ganti chanel masakan saja
0,"MASA DARI ISIS MIMIN ITU BOM KP. MELAYU, MAAF KATANYA ISIS ORGANISASI APA IKUT ORGANISASI MBAK MATA NAJWA? BETULKAH ITU MIMIN?"
0,"fotonya kok @Pak_JK , yang integritasnya tidak jelas. Merusak reputasi Mata Najwa saja"
0,gara gara di bantai teman sendiri sesama anggota DPR di mata najwa kamu langsung benci metro TV
0,@Metro_TV Muak melihat kesombongan FZ di acara live Mata Najwa
0,"malas lihat @Metro_TV biarpun yang datang orang nomor satu dunia, ogah. @Metro_TV dan pembawa acara mata najwa sudah dicontreng hitam"
0,"keseringan masuk @Metro_TV dan bergaul sama mata najwa, tidak diapa-apakan ngadu2"
0,"Kan sudah bilang di mata najwa metro televisi, tanya saja sendiri ke bapak anis, kok fitnah"
0,Kenapa MUI tidak mengeluarkan Fatwa Haram Korupsi? Rasanya harus undang juga para petinggi MUI di mata najwa
0,"Bravo Mata Najwa.. Debat Pilgub DKI kali ini garing,kalah sama MataNajwa yang mampu menggali lebih dalam #MataNajwa @Metro_TV"
0,"#BatalDebatKarena Kasihan... pas debat Mata Najwa di metrotv saja Pak Basuki sudah hampir menangis, tidak terbayang kemarin debat lagi"
0,Setelah acara di mata najwa kasihan Pak Anies jadi bulan2an di media sosial untuk dihujat #AhokDjarotDiRosi
0,"Nyetel metro televisi mata najwa debat kemarin Bikin kesal masalah rumah, coba cek sekarang masih ada tidak itu rumah di webnya"
0,"waktu awal sandi muncul sebagai calon wakil gubernur di metro televisi dalam acara mata najwa, pak sandi sudah berbohong...."
0,Ini Kesaksian Mengejutkan Pendukung Anies Yang Merasa Tertipu Di Acara Mata Najwa. MENIPU @Metro_TV @MataNajwa
0,"#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yang berserakan Anies pilihanku  Pasti"
0,Katanya boikot MetroTV tetapi kok mengintip Mata Najwa
0,"Malas lihat Anies, bawa sial saja ini orang, lebih baik lihat Ahok saja di Mata Najwa"
0,Nonton Mata Najwa @Metro_TV gue lihat Anies berbicara bikin mengantuk #anaktangsel
0,mata najwa  selalu menuduh menjelekkan lawan memfonis lawan
0,"Liat Mata Najwa @Metro_TV malas, diskusi @basuki_btp sama @aniesbaswedan tidak imbang.. salah satunya jualan mimpi"
0,kayaknya mata Najwa mengadu domba kedua calon gubernur di putaran 2 Pilkada DKI nih...
0,"tidak mungkin saya di penjara, saksinya saja palsu kok. Kata pak Ahok  #TerbuktiTeruji #MataNajwaMetroTv"
0,"pak anis pak anis, rekaman 2 tahun lalu masih disimpan lah sama metrotv  tidak malu ya menelan ludah sendiri? #MataNajwaMetroTv"
0,Sebagus apapun sistem ketika yang menjalankan orang yang tidak baik. Maka jadilah sistem itu tidak baik pula #matanajwametrotv
0,"Ridwan Bae tai  Tampang saja sudah mengesalkan, ayo mbak nana bully terus sih Bae,, #MataNajwaMETROTV"
0,Miris lihat pengaturan skor di sepak bola indonesia  #matanajwametrotv
0,"Dahulu pemuda berperang melawan penjajah, sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah #matanajwametrotv"
0,Pasrah pak ? Haha TAI #MataNajwaMetroTV #SepakBolaMilikSiapa?
0,"kamu bilang kita kita tidak punya kerjan ya, @radityadika #MataNajwaMetroTv"
0,PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV
0,#MataNajwaMetroTV jembatan comal masih belum jadi... akibatya padat merayap...
0,Bagaimana penegak MELANGGAR hukum? Kita TIDAK membayar SERAGAM mereka hanya untuk menegakkan HUKUM RIMBA @MataNajwa #MataNajwaMetroTv
0,Pak wakil presidennya diketawain mulu ( bajusama staf hotel & celana robek ) @boediono  #matanajwametrotv
0,RT @PutryVanVan: pemimpin itu mendongrak keadaan bukan mengokohkan materi #Matanajwametrotv
0,"Tdk cukup dengan menonton saja, km harus masuk kedalamnya untuk melakukan perubahan Ahok MataNajwaMetroTV"
0,lembaga negara di indonesia bobrok semua...  #matanajwametrotv
0,Org2 tolol. Dibilang DI DUGA dia sudah mencak mencak. Yakin banget jadi tersangka #MataNajwaMetroTV
0,ini apa banget deh gue paling kesal kalau orang orang pada debat pakai emosi begini @matanajwametrotv
0,Orang miskin semakin miskin kalau sekolah melakukan pungutan liar terus
0,"tidak boLeh emosi, cepat tua, menonton #matanajwametrotv ,lihat bapak #hotmansutapea tiba tiba ikut emosi bicara"
0,"dari penampilan saja kayak preman taunya bikin kisruh, perusak #matanajwametrotv"
0,"Jawab saja tidak usah berbelit-belit. Muter2 tidak jelas, Buang2 waktu. tidak mutu #matanajwametroTV"
